sigla;reh;vigencia_inicio;vigencia_fim;subgrupo;modalidade;classe;subclasse;detalhe;acessante;posto;unidade;vlr_tusd;vlr_te;vlr_total
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B1;Convencional pré-pagamento;Residencial;Residencial Tarifa Social – faixa 01;Não se aplica;Não se aplica;Não se aplica;R$/MWh;39639.0;2828.0;42467.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B1;Convencional pré-pagamento;Residencial;Residencial Tarifa Social – faixa 01;SCEE;Não se aplica;Não se aplica;R$/MWh;39639.0;1615.0;41254.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B1;Convencional pré-pagamento;Residencial;Residencial Tarifa Social – faixa 01;SCEE;Não se aplica;Não se aplica;R$/MWh;39639.0;1615.0;41254.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B1;Convencional pré-pagamento;Residencial;Residencial Tarifa Social – faixa 02;Não se aplica;Não se aplica;Não se aplica;R$/MWh;39639.0;26865.0;66504.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B1;Convencional pré-pagamento;Residencial;Residencial Tarifa Social – faixa 02;Não se aplica;Não se aplica;Não se aplica;R$/MWh;39639.0;2828.0;42467.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B1;Convencional pré-pagamento;Residencial;Residencial Tarifa Social – faixa 02;SCEE;Não se aplica;Não se aplica;R$/MWh;39639.0;1615.0;41254.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B1;Convencional pré-pagamento;Residencial;Residencial Tarifa Social – faixa 02;SCEE;Não se aplica;Não se aplica;R$/MWh;39639.0;1615.0;41254.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Cooperativa de eletrificação rural;Não se aplica;Não se aplica;Fora ponta;R$/MWh;36703.0;29002.0;65705.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Cooperativa de eletrificação rural;Não se aplica;Não se aplica;Fora ponta;R$/MWh;36703.0;29002.0;65705.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Cooperativa de eletrificação rural;SCEE;Não se aplica;Fora ponta;R$/MWh;36703.0;378.0;37081.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Cooperativa de eletrificação rural;SCEE;Não se aplica;Fora ponta;R$/MWh;36703.0;378.0;37081.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Cooperativa de eletrificação rural;Não se aplica;Não se aplica;Intermediário;R$/MWh;7666.0;29002.0;36668.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Cooperativa de eletrificação rural;Não se aplica;Não se aplica;Intermediário;R$/MWh;7666.0;29002.0;36668.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Cooperativa de eletrificação rural;SCEE;Não se aplica;Intermediário;R$/MWh;7666.0;378.0;8044.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Cooperativa de eletrificação rural;SCEE;Não se aplica;Intermediário;R$/MWh;7666.0;378.0;8044.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Cooperativa de eletrificação rural;Não se aplica;Não se aplica;Ponta;R$/MWh;116617.0;4632.0;121249.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Cooperativa de eletrificação rural;Não se aplica;Não se aplica;Ponta;R$/MWh;116617.0;4632.0;121249.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Cooperativa de eletrificação rural;SCEE;Não se aplica;Ponta;R$/MWh;116617.0;378.0;116995.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Cooperativa de eletrificação rural;SCEE;Não se aplica;Ponta;R$/MWh;116617.0;378.0;116995.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;36703.0;29002.0;65705.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;36703.0;29002.0;65705.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;36703.0;378.0;37081.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;36703.0;378.0;37081.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Não se aplica;Não se aplica;Não se aplica;Intermediário;R$/MWh;7666.0;29002.0;36668.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Não se aplica;Não se aplica;Não se aplica;Intermediário;R$/MWh;7666.0;29002.0;36668.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Não se aplica;SCEE;Não se aplica;Intermediário;R$/MWh;7666.0;378.0;8044.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Não se aplica;SCEE;Não se aplica;Intermediário;R$/MWh;7666.0;378.0;8044.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;116617.0;4632.0;121249.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;116617.0;4632.0;121249.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;116617.0;378.0;116995.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;116617.0;378.0;116995.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Serviço público de irrigação rural;Não se aplica;Não se aplica;Fora ponta;R$/MWh;36703.0;29002.0;65705.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Serviço público de irrigação rural;Não se aplica;Não se aplica;Fora ponta;R$/MWh;36703.0;29002.0;65705.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Serviço público de irrigação rural;SCEE;Não se aplica;Fora ponta;R$/MWh;36703.0;378.0;37081.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Serviço público de irrigação rural;SCEE;Não se aplica;Fora ponta;R$/MWh;36703.0;378.0;37081.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Serviço público de irrigação rural;Não se aplica;Não se aplica;Intermediário;R$/MWh;7666.0;29002.0;36668.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Serviço público de irrigação rural;Não se aplica;Não se aplica;Intermediário;R$/MWh;7666.0;29002.0;36668.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Serviço público de irrigação rural;SCEE;Não se aplica;Intermediário;R$/MWh;7666.0;378.0;8044.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Serviço público de irrigação rural;SCEE;Não se aplica;Intermediário;R$/MWh;7666.0;378.0;8044.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Serviço público de irrigação rural;Não se aplica;Não se aplica;Ponta;R$/MWh;116617.0;4632.0;121249.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Serviço público de irrigação rural;Não se aplica;Não se aplica;Ponta;R$/MWh;116617.0;4632.0;121249.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Branca;Rural;Serviço público de irrigação rural;SCEE;Não se aplica;Ponta;R$/MWh;116617.0;378.0;116995.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Branca;Rural;Serviço público de irrigação rural;SCEE;Não se aplica;Ponta;R$/MWh;116617.0;378.0;116995.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional;Rural;Cooperativa de eletrificação rural;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional;Rural;Cooperativa de eletrificação rural;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional;Rural;Cooperativa de eletrificação rural;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional;Rural;Cooperativa de eletrificação rural;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional;Rural;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional;Rural;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional;Rural;Não se aplica;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional;Rural;Não se aplica;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional;Rural;Serviço público de irrigação rural;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional;Rural;Serviço público de irrigação rural;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional;Rural;Serviço público de irrigação rural;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional;Rural;Serviço público de irrigação rural;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional pré-pagamento;Rural;Cooperativa de eletrificação rural;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional pré-pagamento;Rural;Cooperativa de eletrificação rural;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional pré-pagamento;Rural;Cooperativa de eletrificação rural;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional pré-pagamento;Rural;Cooperativa de eletrificação rural;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional pré-pagamento;Rural;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional pré-pagamento;Rural;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional pré-pagamento;Rural;Não se aplica;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional pré-pagamento;Rural;Não se aplica;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional pré-pagamento;Rural;Serviço público de irrigação rural;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional pré-pagamento;Rural;Serviço público de irrigação rural;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B2;Convencional pré-pagamento;Rural;Serviço público de irrigação rural;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B2;Convencional pré-pagamento;Rural;Serviço público de irrigação rural;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B3;Branca;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;38456.0;29002.0;67458.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B3;Branca;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;38456.0;29002.0;67458.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B3;Branca;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;38456.0;378.0;38834.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B3;Branca;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;38456.0;378.0;38834.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B3;Branca;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Intermediário;R$/MWh;81918.0;29002.0;110920.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B3;Branca;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Intermediário;R$/MWh;81918.0;29002.0;110920.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B3;Branca;Não se aplica;Não se aplica;SCEE;Não se aplica;Intermediário;R$/MWh;81918.0;378.0;82296.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B3;Branca;Não se aplica;Não se aplica;SCEE;Não se aplica;Intermediário;R$/MWh;81918.0;378.0;82296.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B3;Branca;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;12538.0;4632.0;17170.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B3;Branca;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;12538.0;4632.0;17170.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B3;Branca;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;12538.0;378.0;12916.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B3;Branca;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;12538.0;378.0;12916.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B3;Convencional;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B3;Convencional;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B3;Convencional;Não se aplica;Não se aplica;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B3;Convencional;Não se aplica;Não se aplica;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B3;Convencional pré-pagamento;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B3;Convencional pré-pagamento;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/MWh;51775.0;30445.0;82220.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B3;Convencional pré-pagamento;Não se aplica;Não se aplica;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B3;Convencional pré-pagamento;Não se aplica;Não se aplica;SCEE;Não se aplica;Não se aplica;R$/MWh;51775.0;378.0;52153.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B4;Convencional;Iluminação pública;Iluminação pública – B4a;Não se aplica;Não se aplica;Não se aplica;R$/MWh;28476.0;16745.0;45221.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B4;Convencional;Iluminação pública;Iluminação pública – B4a;Não se aplica;Não se aplica;Não se aplica;R$/MWh;28476.0;16745.0;45221.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B4;Convencional;Iluminação pública;Iluminação pública – B4a;SCEE;Não se aplica;Não se aplica;R$/MWh;28476.0;2079.0;30555.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B4;Convencional;Iluminação pública;Iluminação pública – B4a;SCEE;Não se aplica;Não se aplica;R$/MWh;28476.0;2079.0;30555.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B4;Convencional;Iluminação pública;Iluminação pública – B4b;Não se aplica;Não se aplica;Não se aplica;R$/MWh;31065.0;18267.0;49332.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B4;Convencional;Iluminação pública;Iluminação pública – B4b;Não se aplica;Não se aplica;Não se aplica;R$/MWh;31065.0;18267.0;49332.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2025-06-19;2025-12-31;B4;Convencional;Iluminação pública;Iluminação pública – B4b;SCEE;Não se aplica;Não se aplica;R$/MWh;31065.0;2268.0;33333.0
RGE;REH Nº 3.473, DE 17 DE JUNHO DE 2025;2026-01-01;2026-06-18;B4;Convencional;Iluminação pública;Iluminação pública – B4b;SCEE;Não se aplica;Não se aplica;R$/MWh;31065.0;2268.0;33333.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/kW;2216.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;6446.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/kW;2216.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;15459.0;32733.0;48192.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;15459.0;5204.0;20663.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/kW;5986.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/MWh;6446.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/kW;5986.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;15459.0;52553.0;68012.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;15459.0;5204.0;20663.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Geração;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/kW;113.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Verde;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;6446.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Verde;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;15459.0;32733.0;48192.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Verde;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;15459.0;5204.0;20663.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Verde;Não se aplica;Não se aplica;APE;Não se aplica;Não se aplica;R$/kW;2216.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Verde;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Não se aplica;R$/kW;2216.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Verde;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/MWh;151683.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Verde;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;160696.0;52553.0;213249.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;A4;Verde;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;160696.0;5204.0;165900.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;B;Geração;Não se aplica;Não se aplica;TIPO 01;Não se aplica;Não se aplica;R$/kW;342.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;B;Geração;Não se aplica;Não se aplica;TIPO 02;Não se aplica;Não se aplica;R$/kW;1728.0;;
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;B1;Branca;Residencial;Residencial;Não se aplica;Não se aplica;Fora ponta;R$/MWh;34658.0;32817.0;67475.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;B1;Branca;Residencial;Residencial;SCEE;Não se aplica;Fora ponta;R$/MWh;34658.0;5289.0;39947.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;B1;Branca;Residencial;Residencial;Não se aplica;Não se aplica;Intermediário;R$/MWh;61779.0;32817.0;94596.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;B1;Branca;Residencial;Residencial;SCEE;Não se aplica;Intermediário;R$/MWh;61779.0;5289.0;67068.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;B1;Branca;Residencial;Residencial;Não se aplica;Não se aplica;Ponta;R$/MWh;889.0;52638.0;53527.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;B1;Branca;Residencial;Residencial;SCEE;Não se aplica;Ponta;R$/MWh;889.0;5289.0;6178.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;B1;Convencional;Residencial;Baixa Renda;Não se aplica;Não se aplica;Não se aplica;R$/MWh;3349.0;34047.0;37396.0
Roraima Energia;REH Nº 3.565, DE 20 DE JANEIRO DE 2026;2026-01-25;2027-01-24;B1;Convencional;Residencial;Baixa Renda;SCEE;Não se aplica;Não se aplica;R$/MWh;3349.0;4866.0;8215.0
